File,Line,Speaker,UttStartTime,UttEndTime,UttLength,Content,InstancesCountPerLine,FeatureCountPerLine,WadaSNRMeade,WadaSNRRigal,NistSNRRigal
DCB_se3_ag3_m_01_1,2157,DCB_se3_ag3_m_01,2116.1418,2117.051,0.9092,that I didn't wanna be in.,1,0,9.847679263,9.51,6.25
DCB_se3_ag3_m_01_1,2163,DCB_se3_ag3_m_01,2120.589,2121.7594,1.1704,and be a part of the solution.,1,0,19.97313734,19.44,12.5
DCB_se3_ag3_m_01_1,2191,DCB_se3_ag3_m_01,2146.8958,2148.7004,1.8046,"I didn't know it would be in RD-WORK-5 back then,",1,0,18.13981752,17.6,0.5
DCB_se3_ag3_m_01_1,2193,DCB_se3_ag3_m_01,2149.3065,2151.0913,1.7848,but I knew that God wanted me to be,1,0,16.61597336,15.91,12.25
DCB_se3_ag3_m_01_1,2400,DCB_se3_ag3_m_01,2348.8115,2355.1799,6.3684,And I just- I didn't want my family around the violence that can be in the neighborhood and the trouble. I wanted to live a nice cushy life.,1,0,17.35028362,16.78,7.25
DCB_se3_ag3_m_01_1,2492,DCB_se3_ag3_m_01,2452.9518,2455.5164,2.5646,you see bigger houses. We wanted to be right in the middle of,1,0,15.14726242,14.97,14.75
DCB_se3_ag3_m_01_1,2500,DCB_se3_ag3_m_01,2463.3897,2464.7373,1.3476,"what the media portrays it to be,",1,0,17.48412068,16.46,27.0
DCB_se3_ag3_m_01_1,2510,DCB_se3_ag3_m_01,2474.9094,2477.9216,3.0122,to be a light in the midst of this- the darkness that surround us.,1,0,24.22725585,23.29,13.5
DCB_se3_ag3_m_01_1,2528,DCB_se3_ag3_m_01,2490.2854,2495.9916,5.7062,"Um, not to be the dun dun da dun! Saviors of- hey, we're here to save Ward Seven! No, Jesus is here to save Ward Seven.",1,0,21.8708947,21.67,17.5
DCB_se3_ag3_m_01_1,2532,DCB_se3_ag3_m_01,2498.4711,2501.502,3.0309,"to- to be light in a dark place, to be salt where there's no flavor.",2,0,24.86657992,24.03,10.5
DCB_se3_ag3_m_01_1,2555,DCB_se3_ag3_m_01,2524.5647,2526.3366,1.7719,So I didn't know where we would be worshipping,1,0,13.65849792,13.59,5.5
DCB_se3_ag3_m_01_1,2570,DCB_se3_ag3_m_01,2538.6024,2544.5651,5.9627,"A lot of people didn't want a church in their building for different reasons. They got to be responsible for them if something breaks,",1,0,23.63124309,23.31,8.75
DCB_se3_ag3_m_01_1,2622,DCB_se3_ag3_m_01,2600.1214,2600.7882,0.6668,we're gonna be here.,1,0,19.62334152,18.69,4.75
DCB_se3_ag3_m_01_1,2702,DCB_se3_ag3_m_01,2681.5615,2683.5013,1.9398,else. We wanted to be right in the midst,1,0,19.23799604,18.49,8.75
DCB_se3_ag3_m_01_1,2837,DCB_int_01,2812.2571,2814.3084,2.0513,you have community group? That could be a,1,0,22.35958133,21.41,17.5
DCB_se3_ag3_m_01_1,2846,DCB_se3_ag3_m_01,2820.0092,2820.7412,0.732,"Yeah, that'd be good.",1,0,14.8550193,14.13,6.75
DCB_se3_ag3_m_01_1,3438,DCB_se3_ag3_m_01,3383.9393,3386.2813,2.342,"so when you wanna like it again, it'll be here waiting on you.",1,0,13.96788804,13.9,31.0
DCB_se3_ag3_m_01_1,3442,DCB_se3_ag3_m_01,3388.8115,3392.5925,3.781,"go go in of itself, it can be very misogynistic. It can be very explicit.",2,0,25.28466849,24.81,12.5
DCB_se3_ag3_m_01_1,3478,DCB_se3_ag3_m_01,3423.0161,3424.604,1.5879,Gotta be creative if you wanna keep attention,1,0,25.38350728,24.06,14.75
DCB_se3_ag3_m_01_1,3506,DCB_se3_ag3_m_01,3453.4753,3455.8951,2.4198,will be asking for some mumbo sauce while he's here in DC.,1,0,15.57731841,14.25,8.5
DCB_se3_ag3_m_01_1,3528,DCB_se3_ag3_m_01,3474.4138,3476.0855,1.6717,And that will be my lean protein,1,0,14.4765585,13.03,4.25
DCB_se3_ag3_m_01_1,3563,DCB_se3_ag3_m_01,3504.8099,3506.107,1.2971,would have to be,1,0,20.16240112,19.26,27.75
DCB_se3_ag3_m_01_1,3587,DCB_se3_ag3_m_01,3526.463,3528.529,2.066,I think my favorite leadership book would have to be,1,0,18.68821545,17.85,9.75
DCB_se3_ag3_m_01_1,3636,DCB_int_01,3580.0984,3582.7143,2.6159,"to people today, what would that piece of advice be and why?",1,0,22.32729754,20.88,11.5
DCB_se3_ag3_m_01_1,3645,DCB_se3_ag3_m_01,3588.9975,3590.9839,1.9864,Piece of advice I would leave to people would be,1,0,18.57546827,18.02,11.5
DCB_se3_ag3_m_01_1,3761,DCB_se3_ag3_m_01,3720.248,3721.1841,0.9361,Mines happens to be,1,0,16.68177436,16.23,14.0
DCB_se3_ag3_m_01_1,3765,DCB_se3_ag3_m_01,3722.3171,3725.9309,3.6138,"but not everybody's called to be a pastor, but if you trust in God with all your heart, you don't lean on your own understanding,",1,0,20.60684022,19.87,10.5
DCB_se3_ag3_m_01_1,3775,DCB_se3_ag3_m_01,3736.1683,3736.8817,0.7134,they should be doing.,1,0,19.10597135,17.95,11.0
DCB_se3_ag3_m_01_1,3787,DCB_se3_ag3_m_01,3748.0611,3751.0919,3.0308,So I think Proverbs chapters three verse five and six would be what I would leave.,1,0,22.91949719,22.03,11.75
DCB_se3_ag3_m_02_1,383,DCB_se3_ag3_m_02,465.7471,469.3306,3.5835,"It- when you decide to be bad, you w- I remember one time I did get in trouble.",1,0,11.10997737,11.02,10.25
DCB_se3_ag3_m_02_1,569,DCB_se3_ag3_m_02,719.9626,721.5516,1.589,"be in their area, hey y'all need to go.",1,0,10.18169122,10.0,8.75
DCB_se3_ag3_m_02_1,596,DCB_se3_ag3_m_02,751.248,752.7995,1.5515,Or we shouldn't be in that area at the time.,1,0,13.5536422,13.24,8.0
DCB_se3_ag3_m_02_1,1135,DCB_se3_ag3_m_02,1351.4377,1354.9591,3.5214,"I- I don't- I don't think Boston is gonna be as good everybody think they are, mainly because",1,0,16.34378185,15.94,13.0
DCB_se3_ag3_m_02_1,1149,DCB_se3_ag3_m_02,1371.9234,1374.2457,2.3223,"that went to other teams, so the chemistry gonna be off, I think.",1,0,17.85897659,17.19,9.5
DCB_se3_ag3_m_02_1,1151,DCB_se3_ag3_m_02,1375.2075,1378.8276,3.6201,That's why I think it's gonna be a- better for the Wizards right now cause they have the same core players.,1,0,20.26603875,19.62,8.5
DCB_se3_ag3_m_02_1,1155,DCB_se3_ag3_m_02,1381.0106,1381.7179,0.7073,they should be better.,1,0,15.04062492,14.05,10.75
DCB_se3_ag3_m_02_1,1161,DCB_se3_ag3_m_02,1388.3552,1389.3295,0.9743,he has to be a favorite.,1,0,21.57141781,20.89,17.0
DCB_se3_ag3_m_02_1,1178,DCB_se3_ag3_m_02,1405.0373,1406.9825,1.9452,"Uh, you know what the biggest difference is gonna be?",1,0,10.39787505,10.16,5.25
DCB_se3_ag3_m_02_1,1198,DCB_se3_ag3_m_02,1429.3009,1432.5474,3.2465,"That's why Kyrie- I mean, guess why Kyrie left, cause he wants to be the person",1,0,26.67802095,25.49,11.0
DCB_se3_ag3_m_02_1,1225,DCB_int_01,1466.5154,1468.2204,1.705,everybody wanted to be the guy.,1,0,17.72677649,17.48,10.25
DCB_se3_ag3_m_02_1,1295,DCB_se3_ag3_m_02,1552.2271,1555.044,2.8169,Game like that they should be dominate- And it's good that they have a bye this week,1,0,10.36602945,9.91,7.75
DCB_se3_ag3_m_02_1,1336,DCB_se3_ag3_m_02,1598.422,1599.9101,1.4881,"Basketball game, I gotta be there.",1,0,18.97563784,18.58,12.75
DCB_se3_ag3_m_02_1,1348,DCB_int_01,1610.3386,1612.1703,1.8317,And you miss all that could be happening.,1,0,15.73745157,15.51,10.0
DCB_se3_ag3_m_02_1,1409,DCB_int_01,1690.504,1692.5235,2.0195, So when- when the- the season really starts we will be,1,0,17.47841256,16.93,6.0
DCB_se3_ag3_m_02_1,1521,DCB_se3_ag3_m_02,1817.2948,1819.8581,2.5633,"I mean, call my mother and be like, w- what you doing Saturday, and we're like, nothing.",1,0,12.52548733,12.24,8.75
DCB_se3_ag3_m_02_1,1590,DCB_se3_ag3_m_02,1893.9338,1894.7213,0.7875,"Sister be like, why?",1,1,19.65773185,18.91,27.75
DCB_se3_ag3_m_02_1,1742,DCB_se3_ag3_m_02,2064.83,2067.9766,3.1466,"But I- I don't just give her stuff just to be giving her- I mean, I explain to her, you know,",1,0,14.82819536,14.57,11.75
DCB_se3_ag3_m_02_1,1809,DCB_se3_ag3_m_02,2149.5107,2156.9529,7.4422,"that's why I talk to my daughter all the time about what's important, I mean, what's gonna be there as she get older. And she don't need it now, I mean, it's- it's just gonna- as long as you're living it's gonna be there.",2,0,14.18929193,13.89,10.75
DCB_se3_ag3_m_02_1,1821,DCB_se3_ag3_m_02,2170.5478,2171.7278,1.18,I'm not gonna lie I used to be.,1,0,16.70952097,16.55,23.25
DCB_se3_ag3_m_02_1,1892,DCB_int_01,2248.3442,2249.105,0.7608,be in safety.,1,0,23.638336,21.19,22.25
DCB_se3_ag3_m_02_1,1904,DCB_se3_ag3_m_02,2263.5574,2267.8324,4.275,"really really good, and I wanted to be like a artist, engineer, or I be on TV playing sports.",2,0,14.71572749,14.24,6.25
DCB_se3_ag3_m_02_1,1926,DCB_se3_ag3_m_02,2299.177,2302.49,3.313,"Every decision you make, you gotta be, how would it benefit the organization I'm working for?",1,0,18.21543423,17.74,11.5
DCB_se3_ag3_m_02_1,1982,DCB_se3_ag3_m_02,2365.3208,2367.945,2.6242,"you gotta be hospitable, too. A guest walk past, how you doing?",1,0,27.42618643,26.46,21.5
DCB_se3_ag3_m_02_1,2316,DCB_int_01,2755.4254,2756.2187,0.7933,It might be RD-NAME-2.,1,0,0.701631909,0.28,0.5
DCB_se3_ag3_m_02_1,2370,DCB_se3_ag3_m_02,2824.4985,2825.6357,1.1372,I'll be downstairs waiting on you.,1,0,14.70688677,14.42,7.0
DCB_se3_ag3_m_02_1,2437,DCB_se3_ag3_m_02,2904.063,2905.4173,1.3543,to be in- in that situation.,1,0,15.65743196,14.85,8.75
DCB_se3_ag3_m_02_1,2488,DCB_se3_ag3_m_02,2957.4638,2959.0339,1.5701,who you consider to be,1,0,16.55448762,16.02,19.5
DCB_se3_ag3_m_02_1,2563,DCB_se3_ag3_m_02,3059.4647,3061.9222,2.4575,"I'm- I'm never gonna be a person- and I preach this to my daughter,",1,0,14.91555838,14.62,9.5
DCB_se3_ag3_m_02_1,2565,DCB_se3_ag3_m_02,3062.52,3064.2758,1.7558,you never be a product of your environment.,1,0,14.31377882,14.06,11.5
DCB_se3_ag3_m_02_1,2567,DCB_se3_ag3_m_02,3064.7384,3065.5384,0.8,You don't have to be.,1,0,19.89172895,19.37,16.75
DCB_se3_ag3_m_02_1,3034,DCB_se3_ag3_m_02,3669.1236,3672.3435,3.2199,people from- it ain't gonna just be people from Benning Road that go over there to see that band play.,1,0,15.39282677,14.88,7.0
DCB_se3_ag3_m_02_1,3117,DCB_se3_ag3_m_02,3754.3385,3755.3291,0.9906,"I could be in a band,",1,0,11.55024775,11.27,5.25
DCB_se3_ag3_m_02_1,3143,DCB_se3_ag3_m_02,3781.5507,3782.9111,1.3604,you gonna be there for a couple of hours.,1,0,21.57843604,20.99,29.75
DCB_se3_ag3_m_02_1,3337,DCB_se3_ag3_m_02,4022.7903,4024.783,1.9927,"Um, and they taught us how to be counselors.",1,0,31.32376189,30.22,23.75
DCB_se3_ag3_m_02_1,3460,DCB_se3_ag3_m_02,4162.8223,4166.4119,3.5896,"those just the ones I came in contact with. I knew it was more, had to be more",1,0,16.77731236,16.43,18.25
DCB_se3_ag3_m_02_1,3468,DCB_se3_ag3_m_02,4176.1855,4178.0915,1.906,I've always wanted to be in a position where I'm-,1,0,21.56324826,21.36,11.75
DCB_se3_ag3_m_02_1,3503,DCB_int_01,4212.4348,4214.1135,1.6787,Miss RD-NAME-1 used to be the branch director there.,1,0,28.4051579,26.08,9.5
DCB_se3_ag3_m_02_1,3512,DCB_int_01,4220.8535,4222.4395,1.586,But she used to be over at number eleven.,1,0,16.54780683,15.57,7.0
DCB_se3_ag3_m_02_1,3539,DCB_int_01,4250.98,4254.7637,3.7837,"Um, but yeah she used to be other there. So I- I know of number eleven, I've heard. RD-NAME-2",1,0,12.73728654,12.36,8.75
DCB_se3_ag3_m_02_2,134,DCB_se3_ag3_m_02,145.1077,146.9623,1.8546,"know, bama could be the way you dress,",1,0,16.42745356,16.13,9.75
DCB_se3_ag3_m_02_2,138,DCB_se3_ag3_m_02,149.8473,152.1148,2.2675,"Bama used to be the way you dressed though. But now,",1,0,20.55997628,20.2,7.75
DCB_se3_ag3_m_02_2,223,DCB_int_01,260.7091,261.6325,0.9234,So it can be anything?,1,0,15.22236981,14.66,5.5
DCB_se3_ag3_m_02_2,224,DCB_se3_ag3_m_02,261.4744,262.0629,0.5885,It can be anything.,1,0,10.03232359,9.73,13.5
DCB_se3_ag3_m_02_2,266,DCB_int_01,302.8208,304.1151,1.2943,what would that piece of advice be?,1,0,19.51606935,18.41,11.25
DCB_se3_ag3_m_02_2,286,DCB_se3_ag3_m_02,324.5599,325.2189,0.659,be proud of it.,1,0,29.70420609,29.0,31.5
DCB_se3_ag3_m_02_2,294,DCB_se3_ag3_m_02,331.8442,334.0476,2.2034,"you're walking past the mistake, it's gonna be behind you.",1,0,16.7466245,16.6,11.75
DCB_se3_ag3_m_02_2,316,DCB_se3_ag3_m_02,363.585,366.853,3.268,But in everything you do be positive with it and have a attitude where though,1,0,13.64866077,13.51,9.5
DCB_se3_ag3_m_02_2,369,DCB_se3_ag3_m_02,436.8426,438.7457,1.9031,"I think it's that cause I don't be on Facebook that much, but.",1,1,24.32684287,,
DCB_se3_ag4_f_01_1,7,DCB_int_01,5.2141,6.3181,1.104,"I just wanted it to be kind of like,",1,0,10.40168863,,
DCB_se3_ag4_f_01_1,216,DCB_se3_ag4_f_01,248.0527,251.7364,3.6837,groomed and yards weren't done like they used to be when I was growing up.,1,0,16.42131424,,
DCB_se3_ag4_f_01_1,387,DCB_se3_ag4_f_01,431.1535,432.6445,1.491,be comfortable in my own skin.,1,0,13.54553961,13.22,6.25
DCB_se3_ag4_f_01_1,455,DCB_se3_ag4_f_01,498.1514,500.4967,2.3453,"When my dad retired, there used to be a group of",1,0,18.61005635,18.4,10.0
DCB_se3_ag4_f_01_1,467,DCB_se3_ag4_f_01,505.8382,508.0531,2.2149,"hang up the street. You know, there- there used to be a little",1,0,12.8074706,12.55,7.0
DCB_se3_ag4_f_01_1,471,DCB_se3_ag4_f_01,509.4379,511.288,1.8501,There used to be a crab house ,1,0,18.95820684,18.5,17.25
DCB_se3_ag4_f_01_1,473,DCB_se3_ag4_f_01,511.703,516.2679,4.5649,"arou- You know, on another corner, and it seemed to be sort of the hang out for all the dads.",1,0,16.15717344,15.94,6.75
DCB_se3_ag4_f_01_1,670,DCB_se3_ag4_f_01,739.8769,742.3249,2.448,"You know, the categories would be sports, you know,",1,0,19.35584027,19.12,22.0
DCB_se3_ag4_f_01_1,756,DCB_se3_ag4_f_01,830.6509,834.7403,4.0894,"um- I was doing retail, and I thought I was gonna be a model. You know, I had all of this whole",1,0,13.32939299,13.15,10.25
DCB_se3_ag4_f_01_1,758,DCB_se3_ag4_f_01,835.4024,838.6746,3.2722,"you know, pie in the sky idea of what my life was really gonna be like, and",1,0,12.82227711,12.68,8.5
DCB_se3_ag4_f_01_1,762,DCB_se3_ag4_f_01,843.5742,846.7449,3.1707,"RD-SCHOOL-3 had just been formed. It used to be um,",1,0,13.85801347,13.43,3.0
DCB_se3_ag4_f_01_1,841,DCB_se3_ag4_f_01,922.58,925.9314,3.3514,"these were people who wanted to be educated, and most of their buildings",1,0,15.24561472,15.0,14.0
DCB_se3_ag4_f_01_1,1019,DCB_se3_ag4_f_01,1114.9856,1119.0738,4.0882,"Well U Street used to be, um- w- u- where- how I remember it,",1,0,18.0455456,17.86,10.5
DCB_se3_ag4_f_01_1,1021,DCB_se3_ag4_f_01,1119.6054,1121.6804,2.075,there used to be the Lincoln Theater. We used to go there,1,0,11.25425157,11.06,5.75
DCB_se3_ag4_f_01_1,1063,DCB_se3_ag4_f_01,1156.8364,1159.4512,2.6148,"um, the neighborhood started to change. It started to be",1,0,16.90067758,16.63,16.5
DCB_se3_ag4_f_01_1,1065,DCB_se3_ag4_f_01,1159.7962,1162.6919,2.8957,prostitution- U Street started to get- be known for,1,0,16.45628506,16.06,14.5
DCB_se3_ag4_f_01_1,1071,DCB_se3_ag4_f_01,1166.7241,1170.8182,4.0941,"Florida Avenue, U Street, Fourteenth and U, all of- You know, all of that used to be kind of",1,0,16.12052613,15.96,15.25
DCB_se3_ag4_f_01_1,1079,DCB_se3_ag4_f_01,1176.0301,1181.4193,5.3892,"After the riots- After everything seemed to be torn up- I don't know how Ben's specifically was affected,",1,0,19.78893172,19.55,13.25
DCB_se3_ag4_f_01_1,1187,DCB_se3_ag4_f_01,1287.349,1290.2913,2.9423,"You b- You leave me in this room long enough, it's gonna be an afro. ",1,0,22.98961537,22.88,27.5
DCB_se3_ag4_f_01_1,1292,DCB_int_01,1392.1933,1395.3396,3.1463,"this used to be Chocolate City, right? And now we see that it's a-",1,0,10.68927915,10.31,7.5
DCB_se3_ag4_f_01_1,1324,DCB_se3_ag4_f_01,1426.925,1429.5164,2.5914,"um, my- my first answer would be no",1,0,20.33695194,19.99,19.0
DCB_se3_ag4_f_01_1,1331,DCB_se3_ag4_f_01,1434.9243,1438.7292,3.8049,"I lacked a lot of confidence during that time, and I only wanted to be around people",1,0,16.59405895,16.22,10.75
DCB_se3_ag4_f_01_1,1373,DCB_se3_ag4_f_01,1475.6664,1481.4333,5.7669,"And um, so I went out there because I wanted to be in the- kind of that environment. I didn't wanna- I wanted to be on the high end of",2,0,15.66273177,15.48,13.25
DCB_se3_ag4_f_01_1,1424,DCB_se3_ag4_f_01,1525.2517,1525.8579,0.6062,there would be no-,1,0,8.063820059,7.72,6.0
DCB_se3_ag4_f_01_1,1652,DCB_se3_ag4_f_01,1732.1287,1735.6897,3.561,"Sister RD-NAME-2, she had to be the meanest woman that I've ever met in my entire life,",1,0,14.56440865,13.92,10.75
DCB_se3_ag4_f_01_1,1770,DCB_se3_ag4_f_01,1851.9981,1854.1384,2.1403,be my best cause I was not gonna let her embarrass me.,1,0,24.21477578,22.56,15.25
DCB_se3_ag4_f_01_1,2025,DCB_se3_ag4_f_01,2092.3012,2096.0257,3.7245,"You know, downtown like on Seventh Street. Hecht's used to be there, so we used to go down and",1,0,18.35382292,17.26,10.25
DCB_se3_ag4_f_01_1,2082,DCB_se3_ag4_f_01,2160.3402,2162.2613,1.9211,You know- We'd hang out and be stupid at the library.,1,0,15.79127023,14.87,8.5
DCB_se3_ag4_f_01_1,2172,DCB_se3_ag4_f_01,2244.3262,2245.9302,1.604,"Okay, if I can be honest with you,",1,0,22.812435,,
DCB_se3_ag4_f_01_1,2336,DCB_se3_ag4_f_01,2403.9277,2405.224,1.2963,"came up, you know, you'd be-",1,0,28.09448757,26.14,16.0
DCB_se3_ag4_f_01_1,2456,DCB_se3_ag4_f_01,2519.8768,2521.6813,1.8045,It used to be called Criterion Insurance.,1,0,20.5795014,19.24,22.5
DCB_se3_ag4_f_01_1,2500,DCB_se3_ag4_f_01,2560.4033,2562.7021,2.2988,he went out- He would be up at four in the morning,1,0,16.20624044,15.44,15.0
DCB_se3_ag4_f_01_1,2512,DCB_se3_ag4_f_01,2569.7513,2573.4198,3.6685,"he would get up first- I mean he would be gone. He'd be home like, you know, two o'clock",2,0,22.18621209,21.33,21.75
DCB_se3_ag4_f_01_1,2888,DCB_se3_ag4_f_01,2912.7771,2914.5106,1.7335,cause I just knew that was gonna be the job that I had.,1,0,13.55866602,13.16,10.25
DCB_se3_ag4_f_01_1,3019,DCB_se3_ag4_f_01,3050.8179,3055.8679,5.05,"So I go in and I meet with this woman, RD-NAME-2, and she was sweet as can be. Sweet as- really nice.",1,0,21.07307875,20.56,23.0
DCB_se3_ag4_f_01_1,3131,DCB_se3_ag4_f_01,3161.2706,3162.2592,0.9886,that it's gonna be okay.,1,0,12.1894173,11.23,11.5
DCB_se3_ag4_f_01_1,3285,DCB_se3_ag4_f_01,3325.9155,3329.7185,3.803,"they might be targeting large cooperations. You have no idea. Just come home. So I left,",1,0,17.18248412,16.17,13.5
DCB_se3_ag4_f_01_1,3477,DCB_se3_ag4_f_01,3506.2903,3511.3297,5.0394,"You know, it was just- I couldn't deal with it. I felt like I had to be with my family. You know, protect my kids. You know just-",1,0,18.67065577,17.85,8.0
DCB_se3_ag4_f_01_1,3662,DCB_se3_ag4_f_01,3679.1525,3684.2806,5.1281,"I- So, they were in elementary school, and I was like, I'm going up to volunteer at school cause I wanna be where my kids are.",1,0,22.39568447,21.67,16.5
DCB_se3_ag4_f_01_1,3737,DCB_se3_ag4_f_01,3753.8717,3755.358,1.4863,"Bills couldn't be paid, none of that.",1,0,22.71894267,21.42,15.5
DCB_se3_ag4_f_01_1,3906,DCB_int_01,3891.4194,3892.8976,1.4782,what would that piece of advice be?,1,0,24.48936672,23.24,18.0
DCB_se3_ag4_f_01_1,3911,DCB_se3_ag4_f_01,3898.1888,3899.6005,1.4117,I think it would be,1,0,21.97475179,20.87,10.5
DCB_se3_ag4_f_01_1,3921,DCB_se3_ag4_f_01,3908.5801,3910.422,1.8419,you know? You're going to- There are gonna be,1,0,14.70696322,13.77,12.75
DCB_se3_ag4_f_01_1,3951,DCB_se3_ag4_f_01,3938.6547,3941.0177,2.363,"You know, don't let- don't make it be a stopping block.",1,0,20.74560167,18.66,6.25
DCB_se3_ag4_f_01_1,3993,DCB_se3_ag4_f_01,3983.1669,3985.4097,2.2428,helped you get to where you wanted to be.,1,0,10.26244513,8.49,6.25
DCB_se3_ag4_f_01_1,4083,DCB_se3_ag4_f_01,4065.0371,4068.0435,3.0064,you know- We- And the- And the french fries had to be smothered in ketchup.,1,0,16.14314825,15.35,14.25
DCB_se3_ag4_f_01_1,4200,DCB_se3_ag4_f_01,4171.1952,4174.5432,3.348,"you know, have me be down there. And if I didn't have transportation to a f- I just-",1,0,11.01905674,10.17,6.75
DCB_se3_ag4_f_01_1,4222,DCB_se3_ag4_f_01,4190.8086,4192.7099,1.9013,"I mean, and we'd be get- We'd be just getting- We'd be",3,0,12.24780131,11.01,8.25
DCB_se3_ag4_f_01_1,4256,DCB_se3_ag4_f_01,4230.4771,4231.9926,1.5155,It got to be so-,1,0,19.33373135,,
DCB_se3_ag4_f_02_1,12,DCB_se3_ag4_f_02,26.5561,28.4819,1.9258,"uh, that would be excluding- Only-",1,0,19.31404761,18.81,4.25
DCB_se3_ag4_f_02_1,22,DCB_se3_ag4_f_02,36.5569,37.4755,0.9186,That would be-,1,0,14.63918624,14.27,4.75
DCB_se3_ag4_f_02_1,157,DCB_se3_ag4_f_02,234.1279,236.5,2.3721,did not want their girls to be around,1,0,22.54070351,22.04,11.75
DCB_se3_ag4_f_02_1,634,DCB_se3_ag4_f_02,731.7176,733.2703,1.5527,"they'd be like, Oh that's not Southeast.",1,0,20.52685694,20.14,16.75
DCB_se3_ag4_f_02_1,1415,DCB_se3_ag4_f_02,1525.3818,1527.9883,2.6065,"you know, if you consider that to be overt, no, it wasn't overt.",1,0,19.15010143,18.61,8.0
DCB_se3_ag4_f_02_1,1447,DCB_se3_ag4_f_02,1554.1986,1555.5928,1.3942,"It would be like our- Like,",1,0,24.63421626,24.0,26.5
DCB_se3_ag4_f_02_1,1460,DCB_se3_ag4_f_02,1566.3606,1568.333,1.9724,maybe for us it would be um-,1,0,22.92389494,22.64,10.0
DCB_se3_ag4_f_02_1,1483,DCB_se3_ag4_f_02,1587.7925,1588.9722,1.1797,It might just be cultural.,1,0,20.32088101,20.07,16.25
DCB_se3_ag4_f_02_1,1577,DCB_se3_ag4_f_02,1678.8929,1681.9367,3.0438,so we all got to be really c- And she just was different. She wasn't-,1,0,17.50472471,17.14,13.0
DCB_se3_ag4_f_02_1,1694,DCB_se3_ag4_f_02,1817.625,1819.1545,1.5295,Shoot. That was the place to be.,1,0,30.06967891,29.41,21.5
